ExpID,,Plot,Date,Depth From,Depth To,ALUM,BD,BORO,CALC,CEC,CHLO,COPP,ELEC,IRON,MAGN,MANG,NH4,NO3,ORGC,PH,PHOS,POTA,RESID,RESIDCN,SODI,SULF,SWC,TOTN,ZINC
22,,101,1/9/1993,0,20,0.620000005,,0.050000001,7.369999886,12.80000019,30,1.700000048,0.699999988,217,4.25,30,,12.89999962,2.5,5.25,86.5,0.389999986,,,0.170000002,14,,,4.699999809
22,,101,1/9/1993,40,60,1.570000052,,0.079999998,6.71999979,15.77000046,25,1.5,0.300000012,66,6.769999981,4,,1.5,0.800000012,5.549999952,9.5,0.310000002,,,0.400000006,19,,,1.200000048
22,,102,1/9/1993,0,20,0.620000005,,0.050000001,7.369999886,12.80000019,30,1.700000048,0.699999988,217,4.25,30,,12.89999962,2.5,5.25,86.5,0.389999986,,,0.170000002,14,,,4.699999809
22,,102,1/9/1993,40,60,1.570000052,,0.079999998,6.71999979,15.77000046,25,1.5,0.300000012,66,6.769999981,4,,1.5,0.800000012,5.549999952,9.5,0.310000002,,,0.400000006,19,,,1.200000048
22,,103,1/9/1993,0,20,0.620000005,,0.050000001,7.369999886,12.80000019,30,1.700000048,0.699999988,217,4.25,30,,12.89999962,2.5,5.25,86.5,0.389999986,,,0.170000002,14,,,4.699999809
22,,103,1/9/1993,40,60,1.570000052,,0.079999998,6.71999979,15.77000046,25,1.5,0.300000012,66,6.769999981,4,,1.5,0.800000012,5.549999952,9.5,0.310000002,,,0.400000006,19,,,1.200000048
22,,104,1/9/1993,0,20,0.620000005,,0.050000001,7.369999886,12.80000019,30,1.700000048,0.699999988,217,4.25,30,,12.89999962,2.5,5.25,86.5,0.389999986,,,0.170000002,14,,,4.699999809
22,,104,1/9/1993,40,60,1.570000052,,0.079999998,6.71999979,15.77000046,25,1.5,0.300000012,66,6.769999981,4,,1.5,0.800000012,5.549999952,9.5,0.310000002,,,0.400000006,19,,,1.200000048
22,,105,1/9/1993,0,20,0.620000005,,0.050000001,7.369999886,12.80000019,30,1.700000048,0.699999988,217,4.25,30,,12.89999962,2.5,5.25,86.5,0.389999986,,,0.170000002,14,,,4.699999809
22,,105,1/9/1993,40,60,1.570000052,,0.079999998,6.71999979,15.77000046,25,1.5,0.300000012,66,6.769999981,4,,1.5,0.800000012,5.549999952,9.5,0.310000002,,,0.400000006,19,,,1.200000048
22,,106,1/9/1993,0,20,0.620000005,,0.050000001,7.369999886,12.80000019,30,1.700000048,0.699999988,217,4.25,30,,12.89999962,2.5,5.25,86.5,0.389999986,,,0.170000002,14,,,4.699999809
22,,106,1/9/1993,40,60,1.570000052,,0.079999998,6.71999979,15.77000046,25,1.5,0.300000012,66,6.769999981,4,,1.5,0.800000012,5.549999952,9.5,0.310000002,,,0.400000006,19,,,1.200000048
22,,109,1/9/1993,0,20,0.620000005,,0.050000001,7.369999886,12.80000019,30,1.700000048,0.699999988,217,4.25,30,,12.89999962,2.5,5.25,86.5,0.389999986,,,0.170000002,14,,,4.699999809
22,,109,1/9/1993,40,60,1.570000052,,0.079999998,6.71999979,15.77000046,25,1.5,0.300000012,66,6.769999981,4,,1.5,0.800000012,5.549999952,9.5,0.310000002,,,0.400000006,19,,,1.200000048
22,,112,1/9/1993,0,20,0.620000005,,0.050000001,7.369999886,12.80000019,30,1.700000048,0.699999988,217,4.25,30,,12.89999962,2.5,5.25,86.5,0.389999986,,,0.170000002,14,,,4.699999809
22,,112,1/9/1993,40,60,1.570000052,,0.079999998,6.71999979,15.77000046,25,1.5,0.300000012,66,6.769999981,4,,1.5,0.800000012,5.549999952,9.5,0.310000002,,,0.400000006,19,,,1.200000048
22,,115,1/9/1993,0,20,0.620000005,,0.050000001,7.369999886,12.80000019,30,1.700000048,0.699999988,217,4.25,30,,12.89999962,2.5,5.25,86.5,0.389999986,,,0.170000002,14,,,4.699999809
22,,115,1/9/1993,40,60,1.570000052,,0.079999998,6.71999979,15.77000046,25,1.5,0.300000012,66,6.769999981,4,,1.5,0.800000012,5.549999952,9.5,0.310000002,,,0.400000006,19,,,1.200000048
22,,116,1/9/1993,0,20,0.620000005,,0.050000001,7.369999886,12.80000019,30,1.700000048,0.699999988,217,4.25,30,,12.89999962,2.5,5.25,86.5,0.389999986,,,0.170000002,14,,,4.699999809
22,,116,1/9/1993,40,60,1.570000052,,0.079999998,6.71999979,15.77000046,25,1.5,0.300000012,66,6.769999981,4,,1.5,0.800000012,5.549999952,9.5,0.310000002,,,0.400000006,19,,,1.200000048
23,,101,30/11/1995,0,20,,1.099622846,,,,,,,,,,18.04545021,9.008359909,,,,,,,,,0.211465716,,
23,,101,30/11/1995,20,40,,1.349801898,,,,,,,,,,19.41958427,4.946994781,,,,,,,,,0.221034676,,
23,,101,30/11/1995,40,60,,1.409816146,,,,,,,,,,28.18771362,9.112539291,,,,,,,,,0.216469124,,
23,,101,30/11/1995,60,80,,1.449053884,,,,,,,,,,29.98429489,5.975943565,,,,,,,,,0.227374598,,
23,,101,30/11/1995,80,100,,0.528472304,,,,,,,,,,14.30564117,2.112044334,,,,,,,,,0.188737035,,
23,,102,30/11/1995,0,20,,1.163272738,,,,,,,,,,53.62560272,11.60055351,,,,,,,,,0.202027023,,
23,,102,30/11/1995,20,40,,1.296630859,,,,,,,,,,15.63442039,8.864544868,,,,,,,,,0.219438449,,
23,,102,30/11/1995,40,60,,1.379493594,,,,,,,,,,35.24914932,2.64135766,,,,,,,,,0.243634328,,
23,,102,30/11/1995,60,80,,1.547793865,,,,,,,,,,12.69984341,1.198458195,,,,,,,,,0.210076526,,
23,,102,30/11/1995,80,100,,1.349604487,,,,,,,,,,28.77250481,4.202448845,,,,,,,,,0.215890035,,
23,,107,30/11/1995,0,20,,1.090519667,,,,,,,,,,7.97740078,58.349617,,,,,,,,,0.199462608,,
23,,107,30/11/1995,20,40,,1.359307528,,,,,,,,,,8.032423019,14.97211647,,,,,,,,,0.226215959,,
23,,107,30/11/1995,40,60,,1.405468941,,,,,,,,,,103.2430344,24.17225456,,,,,,,,,0.241210505,,
23,,107,30/11/1995,60,80,,1.476646066,,,,,,,,,,73.28856659,15.57382011,,,,,,,,,0.220975801,,
23,,107,30/11/1995,80,100,,0.38214615,,,,,,,,,,152.4037781,23.23228264,,,,,,,,,0.194672137,,
23,,108,30/11/1995,0,20,,1.102212548,,,,,,,,,,46.3387413,9.436696053,,,,,,,,,0.209242493,,
23,,108,30/11/1995,20,40,,1.312704325,,,,,,,,,,176.2318115,25.52947235,,,,,,,,,0.228063241,,
23,,108,30/11/1995,40,60,,1.388703823,,,,,,,,,,72.48999023,31.69212914,,,,,,,,,0.23397471,,
23,,108,30/11/1995,60,80,,1.37437439,,,,,,,,,,152.0726318,38.29592133,,,,,,,,,0.263899118,,
23,,108,30/11/1995,80,100,,0.794025183,,,,,,,,,,101.6612701,31.32984543,,,,,,,,,0.202408522,,
23,,111,30/11/1995,0,20,,1.095017552,,,,,,,,,,41.31130981,162.8615265,,,,,,,,,0.206316859,,
23,,111,30/11/1995,20,40,,1.341671348,,,,,,,,,,43.43719101,47.4622345,,,,,,,,,0.217858791,,
23,,111,30/11/1995,40,60,,1.443861485,,,,,,,,,,87.65880585,46.77315521,,,,,,,,,0.235145628,,
23,,111,30/11/1995,60,80,,1.404656887,,,,,,,,,,39.03098297,24.4008255,,,,,,,,,0.200988218,,
23,,111,30/11/1995,80,100,,0.308261395,,,,,,,,,,55.97812653,50.09164429,,,,,,,,,0.209480122,,
23,,112,30/11/1995,0,20,,1.116237998,,,,,,,,,,42.85721207,63.311306,,,,,,,,,0.207984582,,
23,,112,30/11/1995,20,40,,1.343477011,,,,,,,,,,44.5005722,26.27915001,,,,,,,,,0.218570739,,
23,,112,30/11/1995,40,60,,1.437826753,,,,,,,,,,83.94237518,32.50925827,,,,,,,,,0.24222973,,
23,,112,30/11/1995,60,80,,1.295158386,,,,,,,,,,34.23312378,9.315297127,,,,,,,,,0.222440273,,
23,,112,30/11/1995,80,100,,0.590911746,,,,,,,,,,42.05228043,13.81643677,,,,,,,,,0.204797193,,
23,,113,30/11/1995,0,20,,1.087777734,,,,,,,,,,31.833004,8.688747406,,,,,,,,,0.193061844,,
23,,113,30/11/1995,20,40,,1.211924076,,,,,,,,,,26.28951263,19.79590607,,,,,,,,,0.215881243,,
23,,113,30/11/1995,40,60,,1.41150403,,,,,,,,,,11.24431229,8.73029995,,,,,,,,,0.223609805,,
23,,113,30/11/1995,60,80,,1.305625916,,,,,,,,,,9.718004227,1.788982868,,,,,,,,,0.240871802,,
23,,113,30/11/1995,80,100,,1.554280996,,,,,,,,,,4.972310066,2.152062893,,,,,,,,,0.212216675,,
23,,114,30/11/1995,0,20,,1.128023982,,,,,,,,,,12.57041073,16.7714386,,,,,,,,,0.195568398,,
23,,114,30/11/1995,20,40,,1.355540752,,,,,,,,,,5.571935177,3.576072693,,,,,,,,,0.220337197,,
23,,114,30/11/1995,40,60,,1.458986521,,,,,,,,,,25.35482979,0,,,,,,,,,0.233165324,,
23,,114,30/11/1995,60,80,,1.41493082,,,,,,,,,,38.37870026,0,,,,,,,,,0.233162075,,
23,,114,30/11/1995,80,100,,1.175162673,,,,,,,,,,32.25611496,3.296698809,,,,,,,,,0.208935365,,
36,,1a,4/10/1993,0,20,,1.49000001,,,,,,,,,,2.364514828,0.881265163,,,,,,,,,0.148836002,,
36,,1a,4/10/1993,20,40,,1.570000052,,,,,,,,,,1.74413383,0.545243382,,,,,,,,,0.200475007,,
36,,1a,4/10/1993,40,60,,1.659999967,,,,,,,,,,2.058518171,0.327800483,,,,,,,,,0.211161003,,
36,,1a,4/10/1993,60,90,,1.700000048,,,,,,,,,,0.605521679,0.473154038,,,,,,,,,0.247350007,,
36,,1a,4/10/1993,90,120,,1.559999943,,,,,,,,,,4.796062946,0.684301972,,,,,,,,,0.308732003,,
36,,1a,4/10/1993,120,150,,1.519999981,,,,,,,,,,1.025021553,0.449723452,,,,,,,,,0.379680008,,
36,,1a,12/7/1994,0,20,,1.570000052,,,,,,,,,,0,0.212756291,,,,,,,,,0.187929004,,
36,,1a,12/7/1994,20,40,,1.710000038,,,,,,,,,,0,0.096690431,,,,,,,,,0.173085004,,
36,,1a,12/7/1994,40,60,,1.779999971,,,,,,,,,,0,0.104900658,,,,,,,,,0.143723994,,
36,,1a,12/7/1994,60,90,,1.669999957,,,,,,,,,,0,0.155612007,,,,,,,,,0.193800002,,
36,,1a,12/7/1994,90,120,,1.559999943,,,,,,,,,,0,0.295064598,,,,,,,,,0.29419601,,
36,,1a,12/7/1994,120,150,,2.019999981,,,,,,,,,,0,1.150944829,,,,,,,,,0.366400003,,
36,,1a,12/7/1994,150,200,,1.470000029,,,,,,,,,,0,1.690264702,,,,,,,,,0.343122005,,
36,,1a,12/7/1994,200,250,,1.570000052,,,,,,,,,,0,2.608393192,,,,,,,,,0.284610003,,
36,,1a,12/7/1994,255,295,,1.639999986,,,,,,,,,,0,2.048704147,,,,,,,,,0.302679986,,
36,,1b,4/10/1993,0,20,,1.629999995,,,,,,,,,,3.557929516,1.45721817,,,,,,,,,0.145852998,,
36,,1b,4/10/1993,20,40,,1.690000057,,,,,,,,,,2.359998465,0.787973642,,,,,,,,,0.195030004,,
36,,1b,4/10/1993,40,60,,1.75999999,,,,,,,,,,1.356958866,0.694483936,,,,,,,,,0.196292996,,
36,,1b,4/10/1993,60,90,,1.75,,,,,,,,,,1.622584105,1.162121773,,,,,,,,,0.218789995,,
36,,1b,4/10/1993,90,120,,1.690000057,,,,,,,,,,1.76030457,5.685523033,,,,,,,,,0.344913989,,
36,,1b,4/10/1993,120,150,,1.720000029,,,,,,,,,,0,8.120152473,,,,,,,,,0.405919999,,
36,,2a,4/10/1993,0,20,,1.549999952,,,,,,,,,,2.516821146,1.581540823,,,,,,,,,0.192481995,,
36,,2a,4/10/1993,20,40,,1.649999976,,,,,,,,,,3.39751792,1.227024555,,,,,,,,,0.191070005,,
36,,2a,4/10/1993,40,60,,1.75,,,,,,,,,,1.548256636,1.35337472,,,,,,,,,0.190629005,,
36,,2a,4/10/1993,60,90,,1.75999999,,,,,,,,,,0,5.718887806,,,,,,,,,0.228479996,,
36,,2a,4/10/1993,90,120,,1.679999948,,,,,,,,,,0,12.05159187,,,,,,,,,0.297513992,,
36,,2a,4/10/1993,120,150,,2.039999962,,,,,,,,,,0,9.559158325,,,,,,,,,0.304800004,,
36,,2b,4/10/1993,0,20,,1.629999995,,,,,,,,,,1.355587959,2.355907679,,,,,,,,,0.181492001,,
36,,2b,4/10/1993,20,40,,1.769999981,,,,,,,,,,0.691694736,2.312078238,,,,,,,,,0.192389995,,
36,,2b,4/10/1993,40,60,,1.799999952,,,,,,,,,,2.107739687,2.489016533,,,,,,,,,0.206559002,,
36,,2b,4/10/1993,60,90,,1.730000019,,,,,,,,,,2.453692436,3.432741165,,,,,,,,,0.256359994,,
36,,2b,4/10/1993,90,120,,1.830000043,,,,,,,,,,1.871902704,8.932650566,,,,,,,,,0.367982,,
36,,2b,4/10/1993,120,150,,1.840000033,,,,,,,,,,1.614555001,7.743349552,,,,,,,,,0.34544,,
36,,3a,4/10/1993,0,20,,1.669999957,,,,,,,,,,5.459597111,1.657487273,,,,,,,,,0.147736996,,
36,,3a,4/10/1993,20,40,,1.629999995,,,,,,,,,,2.880891085,1.192241907,,,,,,,,,0.18942,,
36,,3a,4/10/1993,40,60,,1.75,,,,,,,,,,1.540383458,0.614793479,,,,,,,,,0.205851004,,
36,,3a,4/10/1993,60,90,,1.620000005,,,,,,,,,,1.435640216,0.448594958,,,,,,,,,0.282880008,,
36,,3a,4/10/1993,90,120,,1.779999971,,,,,,,,,,2.611190081,4.288849831,,,,,,,,,0.359133989,,
36,,3a,4/10/1993,120,150,,2.049999952,,,,,,,,,,2.136355639,10.68832016,,,,,,,,,0.399679989,,
36,,3b,4/10/1993,0,20,,1.710000038,,,,,,,,,,1.908081055,1.464451075,,,,,,,,,0.145068005,,
36,,3b,4/10/1993,20,40,,1.730000019,,,,,,,,,,0.75375247,1.299767375,,,,,,,,,0.190740004,,
36,,3b,4/10/1993,40,60,,1.799999952,,,,,,,,,,0.94625783,1.170611858,,,,,,,,,0.194169,,
36,,3b,4/10/1993,60,90,,1.620000005,,,,,,,,,,0.521684289,2.922907591,,,,,,,,,0.272680014,,
36,,3b,4/10/1993,90,120,,1.840000033,,,,,,,,,,1.256997466,7.018068314,,,,,,,,,0.351550013,,
36,,3b,4/10/1993,120,150,,1.799999952,,,,,,,,,,1.523967385,11.7211256,,,,,,,,,0.381280005,,
36,,3b,12/7/1994,0,20,,1.659999967,,,,,,,,,,0,1.385959983,,,,,,,,,0.168775007,,
36,,3b,12/7/1994,20,40,,1.590000033,,,,,,,,,,0,0.50824374,,,,,,,,,0.131504998,,
36,,3b,12/7/1994,40,60,,1.690000057,,,,,,,,,,0,0.327658176,,,,,,,,,0.139121994,,
36,,3b,12/7/1994,60,90,,1.669999957,,,,,,,,,,0,3.290915966,,,,,,,,,0.193800002,,
36,,3b,12/7/1994,90,120,,1.559999943,,,,,,,,,,0,12.52623558,,,,,,,,,0.292457998,,
36,,3b,12/7/1994,110,160,,1.590000033,,,,,,,,,,0,10.26802731,,,,,,,,,0.350560009,,
36,,3b,12/7/1994,160,190,,1.559999943,,,,,,,,,,0.292621464,7.961239338,,,,,,,,,0.359340012,,
36,,3b,12/7/1994,200,250,,1.539999962,,,,,,,,,,0,5.130947113,,,,,,,,,0.342009008,,
36,,3b,12/7/1994,265,285,,1.600000024,,,,,,,,,,0,4.874808311,,,,,,,,,0.31990701,,
36,,4a,4/10/1993,0,20,,1.580000043,,,,,,,,,,0.040369004,0.940196455,,,,,,,,,0.187772006,,
36,,4a,4/10/1993,20,40,,1.620000005,,,,,,,,,,2.298974037,1.045700788,,,,,,,,,0.192059994,,
36,,4a,4/10/1993,40,60,,1.75,,,,,,,,,,1.500014067,0.592292786,,,,,,,,,0.195939004,,
36,,4a,4/10/1993,60,90,,1.779999971,,,,,,,,,,2.740780354,1.187683702,,,,,,,,,0.222189993,,
36,,4a,4/10/1993,90,120,,1.690000057,,,,,,,,,,1.440987349,4.517248631,,,,,,,,,0.317422003,,
36,,4a,4/10/1993,120,150,,1.799999952,,,,,,,,,,1.60794425,4.221673965,,,,,,,,,0.388319999,,
36,,4b,4/10/1993,0,20,,1.580000043,,,,,,,,,,1.890118241,3.363099098,,,,,,,,,0.197191998,,
36,,4b,4/10/1993,20,40,,1.590000033,,,,,,,,,,1.738948584,0.964273989,,,,,,,,,0.199485004,,
36,,4b,4/10/1993,40,60,,1.710000038,,,,,,,,,,2.171438456,0.701835573,,,,,,,,,0.203196004,,
36,,4b,4/10/1993,60,90,,1.710000038,,,,,,,,,,1.052649975,3.192851305,,,,,,,,,0.238000005,,
36,,4b,4/10/1993,90,120,,1.580000043,,,,,,,,,,0.336478323,9.691379547,,,,,,,,,0.357396007,,
36,,4b,4/10/1993,120,150,,1.799999952,,,,,,,,,,0.779822409,15.21059227,,,,,,,,,0.402399987,,
36,,4b,12/7/1994,0,20,,1.470000029,,,,,,,,,,6.290037155,7.676621437,,,,,,,,,0.150406003,,
36,,4b,12/7/1994,20,40,,1.639999986,,,,,,,,,,0,3.764131546,,,,,,,,,0.127379999,,
36,,4b,12/7/1994,40,60,,1.669999957,,,,,,,,,,0,4.209992409,,,,,,,,,0.088322997,,
36,,4b,12/7/1994,60,90,,1.639999986,,,,,,,,,,0,10.36280346,,,,,,,,,0.128179997,,
36,,4b,12/7/1994,90,120,,1.529999971,,,,,,,,,,2.203528643,28.42210007,,,,,,,,,0.286453992,,
36,,4b,12/7/1994,120,150,,1.600000024,,,,,,,,,,1.970799327,26.96894646,,,,,,,,,0.327520013,,
36,,4b,12/7/1994,150,200,,1.590000033,,,,,,,,,,0,24.5545063,,,,,,,,,0.353615999,,
36,,4b,12/7/1994,200,250,,1.539999962,,,,,,,,,,0,18.25164413,,,,,,,,,0.318636,,
36,,4b,12/7/1994,266,284,,1.610000014,,,,,,,,,,0.836235166,16.51795578,,,,,,,,,0.338099986,,
36,,5a,4/10/1993,0,20,,1.559999943,,,,,,,,,,0.881924629,0.814369202,,,,,,,,,0.197348997,,
36,,5a,4/10/1993,20,40,,1.75,,,,,,,,,,4.372517586,1.090655327,,,,,,,,,0.200639993,,
36,,5a,4/10/1993,40,60,,1.710000038,,,,,,,,,,2.412729502,0.515645862,,,,,,,,,0.195939004,,
36,,5a,4/10/1993,60,90,,1.74000001,,,,,,,,,,2.116437197,0.257652849,,,,,,,,,0.256870002,,
36,,5a,4/10/1993,90,120,,1.519999981,,,,,,,,,,1.029876709,0,,,,,,,,,0.39974001,,
36,,5a,4/10/1993,120,150,,1.370000005,,,,,,,,,,1.525129676,3.70849967,,,,,,,,,0.402880013,,
36,,5a,12/7/1994,0,20,,1.669999957,,,,,,,,,,1.396772981,0.377556235,,,,,,,,,0.182119995,,
36,,5a,12/7/1994,20,40,,1.649999976,,,,,,,,,,0.857415497,0.496939033,,,,,,,,,0.146685004,,
36,,5a,12/7/1994,40,60,,1.720000029,,,,,,,,,,0,0.498426735,,,,,,,,,0.141246006,,
36,,5a,12/7/1994,60,90,,1.559999943,,,,,,,,,,1.087652326,0.671706378,,,,,,,,,0.220829993,,
36,,5a,12/7/1994,90,120,,1.769999981,,,,,,,,,,0,0.624450862,,,,,,,,,0.387100011,,
36,,5a,12/7/1994,120,150,,1.570000052,,,,,,,,,,0,2.119622469,,,,,,,,,0.368800014,,
36,,5a,12/7/1994,150,200,,1.610000014,,,,,,,,,,0,5.965825558,,,,,,,,,0.348845989,,
36,,5a,12/7/1994,200,250,,1.74000001,,,,,,,,,,0,8.235941887,,,,,,,,,0.26998201,,
36,,5a,12/7/1994,265,285,,1.580000043,,,,,,,,,,0,5.345691204,,,,,,,,,0.247456998,,
36,,5b,4/10/1993,0,20,,1.600000024,,,,,,,,,,3.126253843,0.974327028,,,,,,,,,0.189656004,,
36,,5b,4/10/1993,20,40,,1.690000057,,,,,,,,,,1.908684731,0.88983351,,,,,,,,,0.194370002,,
36,,5b,4/10/1993,40,60,,1.75,,,,,,,,,,0.332723081,0.16867651,,,,,,,,,0.193637997,,
36,,5b,4/10/1993,60,90,,1.75,,,,,,,,,,0,0.193904981,,,,,,,,,0.25108999,,
36,,5b,4/10/1993,90,120,,1.50999999,,,,,,,,,,1.732358456,4.9790802,,,,,,,,,0.392630011,,
36,,5b,4/10/1993,120,150,,1.690000057,,,,,,,,,,1.720042348,21.44436836,,,,,,,,,0.389759988,,
36,,6a,4/10/1993,0,20,,1.580000043,,,,,,,,,,1.182563901,3.633841515,,,,,,,,,0.267998993,,
36,,6a,4/10/1993,20,40,,1.710000038,,,,,,,,,,0,5.067517281,,,,,,,,,0.182490006,,
36,,6a,4/10/1993,40,60,,1.799999952,,,,,,,,,,0.542108178,11.02148056,,,,,,,,,0.202488005,,
36,,6a,4/10/1993,60,90,,1.679999948,,,,,,,,,,2.920369625,18.15330315,,,,,,,,,0.290870011,,
36,,6a,4/10/1993,90,120,,1.629999995,,,,,,,,,,2.04304862,12.32353306,,,,,,,,,0.386310011,,
36,,6a,4/10/1993,120,150,,1.539999962,,,,,,,,,,0.846685767,16.14772034,,,,,,,,,0.414079994,,
36,,6b,4/10/1993,0,20,,1.570000052,,,,,,,,,,2.404753447,4.622214794,,,,,,,,,0.149149999,,
36,,6b,4/10/1993,20,40,,1.610000014,,,,,,,,,,0.425354868,6.938876629,,,,,,,,,0.172920004,,
36,,6b,4/10/1993,40,60,,1.820000052,,,,,,,,,,0.381817818,24.04125404,,,,,,,,,0.189212993,,
36,,6b,4/10/1993,60,90,,1.659999967,,,,,,,,,,0.104328044,24.21966553,,,,,,,,,0.256190002,,
36,,6b,4/10/1993,90,120,,1.580000043,,,,,,,,,,1.56364882,19.4887619,,,,,,,,,0.407007992,,
36,,6b,4/10/1993,120,150,,1.899999976,,,,,,,,,,0.193122953,29.46555328,,,,,,,,,0.405919999,,
36,,7a,4/10/1993,0,20,,1.639999986,,,,,,,,,,1.743394971,0.878584445,,,,,,,,,0.224666998,,
36,,7a,4/10/1993,20,40,,1.679999948,,,,,,,,,,0.782507241,0.968904972,,,,,,,,,0.204765007,,
36,,7a,4/10/1993,40,60,,1.769999981,,,,,,,,,,2.495688677,0.394521713,,,,,,,,,0.200186998,,
36,,7a,4/10/1993,60,90,,1.690000057,,,,,,,,,,2.550122023,0.0715646,,,,,,,,,0.296820015,,
36,,7a,4/10/1993,90,120,,1.570000052,,,,,,,,,,2.879095316,0.735688984,,,,,,,,,0.389627993,,
36,,7a,4/10/1993,120,150,,1.690000057,,,,,,,,,,0.258578062,8.869054794,,,,,,,,,0.405919999,,
36,,7b,4/10/1993,0,20,,1.659999967,,,,,,,,,,0.713774025,1.931170821,,,,,,,,,0.166576996,,
36,,7b,4/10/1993,20,40,,1.610000014,,,,,,,,,,2.30723691,1.669789672,,,,,,,,,0.186120003,,
36,,7b,4/10/1993,40,60,,1.649999976,,,,,,,,,,1.17572403,1.314296842,,,,,,,,,0.196116,,
36,,7b,4/10/1993,60,90,,1.590000033,,,,,,,,,,0.658100903,1.005621433,,,,,,,,,0.241060004,,
36,,7b,4/10/1993,90,120,,1.710000038,,,,,,,,,,0.496422708,1.204858899,,,,,,,,,0.359450012,,
36,,7b,4/10/1993,120,150,,1.929999948,,,,,,,,,,0,7.838775158,,,,,,,,,0.405440003,,
36,,7b,12/7/1994,0,20,,1.639999986,,,,,,,,,,0,0.447540134,,,,,,,,,0.148993,,
36,,7b,12/7/1994,20,40,,1.730000019,,,,,,,,,,2.20862484,0.495358646,,,,,,,,,0.100484997,,
36,,7b,12/7/1994,40,60,,1.789999962,,,,,,,,,,0,2.156635523,,,,,,,,,0.103899002,,
36,,7b,12/7/1994,60,90,,1.700000048,,,,,,,,,,0,6.764483929,,,,,,,,,0.192609996,,
36,,7b,12/7/1994,90,120,,1.440000057,,,,,,,,,,0,12.15923309,,,,,,,,,0.351550013,,
36,,7b,12/7/1994,120,150,,1.470000029,,,,,,,,,,0,16.91922951,,,,,,,,,0.380479991,,
36,,7b,12/7/1994,150,200,,1.590000033,,,,,,,,,,0,21.27418137,,,,,,,,,0.361566007,,
36,,7b,12/7/1994,200,250,,1.610000014,,,,,,,,,,0,17.39672852,,,,,,,,,0.324200988,,
36,,7b,12/7/1994,253.75,296.25,,1.629999995,,,,,,,,,,0,13.00315666,,,,,,,,,0.279496014,,
36,,8a,4/10/1993,0,20,,1.620000005,,,,,,,,,,2.424587965,4.029834747,,,,,,,,,0.189813003,,
36,,8a,4/10/1993,20,40,,1.710000038,,,,,,,,,,3.260314465,2.482338905,,,,,,,,,0.178529993,,
36,,8a,4/10/1993,40,60,,1.850000024,,,,,,,,,,1.923969507,3.690817356,,,,,,,,,0.194523007,,
36,,8a,4/10/1993,60,90,,1.860000014,,,,,,,,,,2.047492504,6.672042847,,,,,,,,,0.233070001,,
36,,8a,4/10/1993,90,120,,1.75,,,,,,,,,,2.128948212,13.03773308,,,,,,,,,0.356606007,,
36,,8a,4/10/1993,120,150,,1.720000029,,,,,,,,,,1.940505624,20.26877785,,,,,,,,,0.417600006,,
36,,8b,4/10/1993,0,20,,1.600000024,,,,,,,,,,3.098444223,3.780434608,,,,,,,,,0.119948,,
36,,8b,4/10/1993,20,40,,1.610000014,,,,,,,,,,1.095610499,7.441496372,,,,,,,,,0.155595005,,
36,,8b,4/10/1993,40,60,,1.649999976,,,,,,,,,,0.87542361,8.861180305,,,,,,,,,0.180717006,,
36,,8b,4/10/1993,60,90,,1.5,,,,,,,,,,0.143504769,12.21610165,,,,,,,,,0.207739994,,
36,,8b,4/10/1993,90,120,,1.50999999,,,,,,,,,,0.675446212,19.77972412,,,,,,,,,0.357712001,,
36,,8b,4/10/1993,120,150,,1.639999986,,,,,,,,,,1.182819009,16.59334564,,,,,,,,,0.39072001,,
36,,8b,12/7/1994,0,20,,1.529999971,,,,,,,,,,0.483365595,11.64126682,,,,,,,,,0.154644996,,
36,,8b,12/7/1994,20,40,,1.639999986,,,,,,,,,,0,7.377801895,,,,,,,,,0.11022,,
36,,8b,12/7/1994,40,60,,1.710000038,,,,,,,,,,0,10.26058483,,,,,,,,,0.096996002,,
36,,8b,12/7/1994,60,90,,1.629999995,,,,,,,,,,0.398636013,27.32232666,,,,,,,,,0.19754,,
36,,8b,12/7/1994,90,120,,1.460000038,,,,,,,,,,0,30.72411537,,,,,,,,,0.320107996,,
36,,8b,12/7/1994,120,150,,2.059999943,,,,,,,,,,0,36.61026001,,,,,,,,,0.358880013,,
36,,8b,12/7/1994,150,200,,1.610000014,,,,,,,,,,0,30.34510422,,,,,,,,,0.347415,,
36,,8b,12/7/1994,200,250,,1.600000024,,,,,,,,,,0,21.69088364,,,,,,,,,0.283656001,,
36,,8b,12/7/1994,261.5,288.5,,1.559999943,,,,,,,,,,0,17.28398705,,,,,,,,,0.252930999,,
40,,502,9/6/1995,0,20,,,1,6,,25,2,0,246,3,31,,,2,5,18,0,,,0,20,,,2
40,,502,9/6/1995,20,40,,,1,4,,75,3,0,201,3,45,,,2,5,10,0,,,0,23,,,2
40,,ALL,9/6/1995,0,20,0.689999998,,0.660000026,6,,,1.899999976,0.100000001,246,2.650000095,31,,40.09999847,2,4.900000095,31,0.479999989,,,0.119999997,20,,,2.299999952
40,,ALL,9/6/1995,20,40,1.610000014,,0.610000014,4.28000021,,,2.599999905,0.050000001,201,2.619999886,45,,13.19999981,1.899999976,4.800000191,14,0.230000004,,,0.119999997,23,,,1.899999976
41,,ALL,21/07/1995,0,20,,,0.850000024,12.48999977,,10,2.400000095,0.100000001,43,9.050000191,9,,36.20000076,0.800000012,6.800000191,100,0.409999996,,,1.039999962,9,,,3.599999905
