ExpID,Plot,Date,Sample,CCS,DPMSTK,DSMSTK,DWCAB,DWC-IIST,DWDLF,DWGLF,DWMST,DWPCAB,DWPDLF,DWPGLF,DWPMST,DWPSTA,DWPSTK,DWPTOP,DWPTOTA,DWPTOTG,DWRT,DWSCAB,DWSDLF,DWSGLF,DWSMST,DWSSTA,DWSTA,DWSTB,DWSTOP,DWSTOTA,DWSTOTG,DWTOP,DWTOTA,DWTOTB,DWTOTG,DWTOTT,FBCAB,FBGLF,FBMST,FBPMST,FBSMST,FBSTA,FBTOP,FBTOTA,FCCAB,FCCABF,FCDLF,FCGLF,FCGLFF,FCMST,FCMSTF,FCPMST,FCPMSTF,FCSMST,FCSMSTF,FCSTA,FCSTAF,FCTOP,FCTOPF,FCTOTA,FRINT,FWCAB,FWC-IIST,FWDLF,FWDST,FWGLF,FWMST,FWPCAB,FWPDLF,FWPGLF,FWPMST,FWPSTA,FWPTOP,FWPTOTA,FWPTOTG,FWSCAB,FWSDLF,FWSGLF,FWSMST,FWSSTA,FWSTA,FWSTOP,FWSTOTA,FWSTOTG,FWTOP,FWTOTA,FWTOTG,GCCABF,GCGLFF,GCMST,GCMSTF,GCPMSTF,GWCAB,GWGLF,GWMST,GWSTA,GWTOP,GWTOTA,LAI,LAPSTK,LASSTK,LATSTK,LAW,LGISB,LGIST,LPMSTK,LSMSTK,MOCAB,MODLF,MOGLF,MOMST,MOPCAB,MOPDLF,MOPGLF,MOPMST,MOPSTA,MOPTOP,MOPTOTA,MOPTOTG,MOSCAB,MOSDLF,MOSGLF,MOSMST,MOSSTA,MOSTA,MOSTOP,MOSTOTA,MOSTOTG,MOTOP,MOTOTA,MOTOTG,NCCAB,NCDLF,NCGLF,NC-IISTK,NC-IISTKS,NCMST,NCPCAB,NCPDLF,NCPGLF,NCPMST,NCPSTA,NCPTOP,NCPTOTA,NCSCAB,NCSDLF,NCSGLF,NCSMST,NCSSTA,NCSTA,NCSTOP,NCSTOTA,NCTOP,NCTOTA,NCTOTG,NMDSTK,NMPDLF,NMPGLF,NMPSTK,NMSDLF,NMSGLF,NMSSTK,NMTSTK,NWCAB,NWDLF,NWGLF,NWMST,NWPCAB,NWPDLF,NWPGLF,NWPMST,NWPSTA,NWPTOP,NWPTOTA,NWSCAB,NWSDLF,NWSGLF,NWSMST,NWSSTA,NWSTA,NWSTOP,NWSTOTA,NWTOP,NWTOTA,NWTOTG,PCGLFF,PCMSTF,PCPTOP,PCPTOPF,PCSTOP,PCSTOPF,PCTOPF,PRUE,PWPTOP,PWSTOP,RCCAB,RCCABF,RCGLF,RCGLFF,RCMST,RCMSTF,RCPTOP,RCPTOPF,RCSTOP,RCSTOPF,RINT,RWMST,RWPMST,RWPTOP,RWSTOP,SCCAB,SCCABF,SCGLF,SCGLFF,SCMST,SCMSTF,SCPMST,SCPMSTF,SCPTOP,SCPTOPF,SCSMST,SCSMSTF,SCSTA,SCSTAF,SCSTOP,SCSTOPF,SCTOP,SCTOPF,SCTOTA,SCTOTAF,SWCAB,SWGLF,SWMST,SWPCAB,SWPMST,SWPTOP,SWSMST,SWSTA,SWSTOP,SWTOP,SWTOTA,TCCABF,TCGLFF,TCMST,TCMSTF,TDWT,TFWT,TWCAB,TWGLF,TWMST,TWSTA,TWTOP,TWTOTA
22,112,19/09/1994,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.1895447,596.8255615,1592.807373,,,1949.996948,954.0150757,2546.82251,0.799598932,0.210800007,,0.907105386,0.394400001,0.4552176,0.133000001,,,,,0.494206458,0.142643288,0.86363095,0.297414362,0.534165859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004438011,,,,53.14959717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.407170326,0.118962124,,,,,,,,,,,,,,,,,1424.689819,,,,,,,,,,,,0.004589749,,,,,54.96681213,,,
22,112,19/09/1994,S08,,,,440.7873535,,351.9677124,649.22052,3452.604248,440.7873535,351.9677124,649.22052,3452.604248,3893.391602,,1090.007935,4894.580078,4542.612305,,,,,,,3893.391602,,,,,1090.007935,4894.580078,,4542.612305,,,,,,,,,,,,,,,,,,,,,,,,,,,1671.979004,,422.6069946,,1493.182983,11817.19043,1671.979004,422.6069946,1493.182983,11817.19043,13489.16797,3165.162109,15404.95898,14982.35059,,,,,,13489.16797,,,,3165.162109,15404.95898,14982.35059,,,,,,,,,,,,4.941415787,,,,76.11309814,,,,,0.263631999,0.832848012,0.434789985,0.292167991,0.263631999,0.832848012,0.434789985,0.292167991,0.288630992,0.344377011,0.317728013,0.30319801,,,,,,0.288630992,,,,0.344377011,0.317728013,0.30319801,0.0053,0.0032,0.01,,,0.0036,0.0053,0.0032,0.01,0.0036,0.00379246,,0.00457323,,,,,,0.00379246,,,,0.00457323,,0,,,6.809919834,,,,6.809919834,2.336172819,1.126296997,6.492205143,12.42937469,2.336172819,1.126296997,6.492205143,12.42937469,14.76554871,,22.38405037,,,,,,14.76554871,,,,22.38405037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,112,18/09/1995,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.0267639,585.7458496,4108.614746,,,4471.641602,948.772583,5057.387695,0.734561443,0.147913024,,0.911016643,0.360456914,0.500352621,0.140929729,,,,,0.513648331,0.141471982,0.834329844,0.2325802,0.524592936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000675393,,,,19.69015694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.426109403,0.120018326,,,,,,,,,,,,,,,,,3498.971191,,,,,,,,,,,,0.000905481,,,,,26.39806175,,,
22,112,18/09/1995,S16,,,,491.3069153,,442.4460144,639.1394043,8157.32373,384.5846863,399.5474854,506.1251526,7171.728516,7556.313477,,890.7098389,8461.985352,8062.438477,,106.7222977,42.89858627,133.0142975,329.156311,435.8786011,8648.630859,,239.736496,611.7913818,568.8928223,1130.446289,9730.21582,,8631.331055,,,,,,,,,,,,,,,,,,,,,,,,,,,2440.354004,,592.190979,,1615.418945,28965.36914,1851.720947,526.0789795,1270.926025,24951.27344,26802.99414,3122.646973,28600,28073.92188,588.6326904,66.11184692,344.493103,1334.095947,1922.728027,31405.72266,933.1257935,2333.333008,2267.220947,4055.772949,33613.33203,33021.14063,,,,,,,,,,,,,,,,,,,,,0.201325998,0.74713397,0.395648986,0.281623304,0.207690001,0.759481013,0.398232996,0.287429392,0.281919986,0.285241991,0.295874,0.287185997,0.181305006,0.648878992,0.386115998,0.246726006,0.226697996,0.275384009,0.256918013,0.262196004,0.250921011,0.278724998,0.289474994,0.261388004,0.00510861,0.00266122,0.00919136,,,0.00250074,0.005,0.0027,0.0089,0.0024,0.00253233,,0.00292111,0.0055,0.0023,0.0103,0.0037,0.00414072,0.00264889,,0.00535079,,0.0030792,,1.066666722,,,7,,,1.066666961,8.066670418,2.509895802,1.177445054,5.874560833,20.39934349,1.922923326,1.078778028,4.504514217,17.21214867,19.13507271,,24.71836472,0.586972415,0.09866675,1.370046973,1.217877984,1.804851055,22.90923882,,3.2735641,,29.96124458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,115,2/12/1993,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
22,115,2/12/1993,S01,,,,0.774922013,,0,6.882050037,0,0.774922013,0,6.882050037,0,0.774922013,,7.656970024,7.656970024,7.656970024,,,,,,,0.774922013,,,,,7.656970024,7.656970024,,7.656970024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,0,,,32.66669846,,,,,,,,,,,,32.66669846,,,,,,,,,,,,,0.077582702,,,,112.7320023,,,,,,0,,0,,0,,0,,,0.234396994,,,,,,,,,,,,0.234396994,,0.0111,0,0.0242,,,0,0.0111,0,0.0242,0,0.0111,,0.022874219,,,,,,0.0111,,,,0.022874219,,0,,,3.133330107,,,,3.133330107,0.00860164,0,0.166546002,0,0.00860164,0,0.166546002,0,0.00860164,,0.175146997,,,,,,0.00860164,,,,0.175146997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,115,18/01/1994,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
22,115,18/01/1994,S02,,,,40.68764114,,0,97.67874908,0,40.68764114,0,97.67874908,0,40.68764114,,138.366394,138.366394,138.366394,,,,,,,40.68764114,,,,,138.366394,138.366394,,138.366394,,,,,,,,,,,,,,,,,,,,,,,,,,,270.8280029,,0,,361.1040039,0,270.8280029,0,361.1040039,0,270.8280029,631.9329834,631.9328003,631.9329834,,,,,,270.8280029,,,,631.9329834,631.9328003,631.9329834,,,,,,,,,,,,1.010020614,,,,103.402298,,,,,0.150233999,0,0.270500004,0,0.150233999,0,0.270500004,0,0.150233999,0.218957007,0.218957007,0.218957007,,,,,,0.150233999,,,,0.218957007,0.218957007,0.218957007,0.0103,0,0.019200001,,,0,0.0103,0,0.019200001,0,0.0103,,0.016582889,,,,,,0.0103,,,,0.016582889,,0,,,9.075630188,,,,9.075630188,0.419082701,0,1.875432014,0,0.419082701,0,1.875432014,0,0.419082701,,2.294514894,,,,,,0.419082701,,,,2.294514894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,115,28/03/1994,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.8481598,211.3699341,98.91581726,,,236.7639771,349.2181091,448.1339111,0.799617827,0.107199997,,0.898029089,0.223800004,0.588952661,0.068099998,,,,,0.695659518,0.086460531,0.856423199,0.156575039,0.778394699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01295232,,,,18.81335258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139938533,0.016180949,,,,,,,,,,,,,,,,,23.50296402,,,,,,,,,,,,0.0123006,,,,,17.86672401,,,
22,115,28/03/1994,S04,,,,167.384613,,,228.5334778,163.0731049,167.384613,,228.5334778,163.0731049,330.4577332,,395.9180908,585.5063477,558.9912109,,,,,,,330.4577332,,,,,395.9180908,585.5063477,,558.9912109,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.541992,,,,917.0230103,1410.312988,1248.541992,,917.0230103,1410.312988,2658.855957,2165.564941,3682.864502,3575.87793,,,,,,2658.855957,,,,2165.564941,3682.864502,3575.87793,,,,,,,,,,,,2.348218918,,,,102.7516022,,,,,0.134064004,,0.249211997,0.115629002,0.134064004,,0.249211997,0.115629002,0.124286003,0.182824001,0.158980995,0.156323001,,,,,,0.124286003,,,,0.182824001,0.158980995,0.156323001,0.0107,0.0065,0.016000001,,,0.0087,0.0107,0.0065,0.016000001,0.0087,0.00971305,,,,,,,,0.00971305,,,,,,0,,,6.069910049,,,,6.069910049,1.791015387,,3.656536102,1.418735981,1.791015387,,3.656536102,1.418735981,3.209751368,,,,,,,,3.209751368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,115,5/7/1994,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.9351807,422.9740906,807.7322998,,,1069.66748,684.9092407,1492.641479,0.748259544,0.154400006,,0.896690547,0.284399986,0.511365116,0.128800005,,,,,0.554341018,0.13425073,0.833461225,0.215128481,0.568161428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006108424,,,,38.30722809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.350028187,0.088163286,,,,,,,,,,,,,,,,,552.8908081,,,,,,,,,,,,0.006071592,,,,,38.07624817,,,
22,115,5/7/1994,S06,,,,345.1152954,,318.7792969,465.0437927,1557.252319,345.1152954,318.7792969,465.0437927,1557.252319,1902.367676,,810.1590576,2686.190674,2367.411377,,,,,,,1902.367676,,,,,810.1590576,2686.190674,,2367.411377,,,,,,,,,,,,,,,,,,,,,,,,,,,1672.511963,,584.9530029,,1466.245972,6182.644043,1672.511963,584.9530029,1466.245972,6182.644043,7855.155762,3138.758057,9906.354492,9321.402344,,,,,,7855.155762,,,,3138.758057,9906.354492,9321.402344,,,,,,,,,,,,5.235500813,,,,112.5808029,,,,,0.206346005,0.544965982,0.317166001,0.251874804,0.206346005,0.544965982,0.317166001,0.251874804,0.242181003,0.258114994,0.27115801,0.253975987,,,,,,0.242181003,,,,0.258114994,0.27115801,0.253975987,0.0095,0.0046,0.016100001,,,0.0054,0.0095,0.0046,0.016100001,0.0054,0.0061438,,0.00768425,,,,,,0.0061438,,,,0.00768425,,0,,,7.692309856,,,,7.692309856,3.278595209,1.466385007,7.487205029,8.409163475,3.278595209,1.466385007,7.487205029,8.409163475,11.68775749,,20.64134789,,,,,,11.68775749,,,,20.64134789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,115,19/09/1994,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.382782,446.6086121,1344.382446,,,1655.765137,757.991394,2102.373779,0.804068387,0.238000005,,0.849349976,0.336800009,0.566561878,0.173899993,,,,,0.599885046,0.183177903,0.830145061,0.287731975,0.617642105,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009767976,0.0106854,,0.002203546,,12.77974606,14.1692152,17.03512573,29.81487274,26.94896126,43.9840889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078065716,0.023107041,0.007251109,0.002875344,0.320958912,0.09851484,,,,,,,0.286879957,,,,0.037285175,,0.233745933,,30.23165703,3.812807083,761.5964355,,,,,791.828064,,34.04446411,795.6408691,0.009662944,0.009752856,,0.00220308,,,12.64232922,12.93262863,17.03152275,29.67385292,25.5749588,42.60648346
22,115,19/09/1994,S08,,,,383.1589355,,217.0894012,520.2568359,2347.755127,383.1589355,217.0894012,520.2568359,2347.755127,2730.914307,,903.4157715,3468.260498,3251.170898,,,,,,,2730.914307,,,,,903.4157715,3468.260498,,3251.170898,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.479004,,277.9309998,,1311.995972,7648.928223,1294.479004,277.9309998,1311.995972,7648.928223,8943.407227,2606.475098,10533.33301,10255.40332,,,,,,8943.407227,,,,2606.475098,10533.33301,10255.40332,,,,,,,,,,,,3.927660704,,,,75.49469757,,,,,0.295994997,0.781091988,0.396539003,0.306939095,0.295994997,0.781091988,0.396539003,0.306939095,0.305355012,0.34660399,0.329264998,0.317019999,,,,,,0.305355012,,,,0.34660399,0.329264998,0.317019999,0.0066,0.0044,0.0106,,,0.0055,0.0066,0.0044,0.0106,0.0055,0.00565433,,0.0063177,,,,,,0.00565433,,,,0.0063177,,0,,,8.266670227,,,,8.266670227,2.528848886,0.955192983,5.51472187,12.91265392,2.528848886,0.955192983,5.51472187,12.91265392,15.44150257,,21.91141891,,,,,,15.44150257,,,,21.91141891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,115,15/12/1994,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.0004883,474.6175537,1282.195557,,,1584.196045,776.618042,2058.813721,0.792243838,0.239199996,,0.887661576,0.353799999,0.492624104,0.160300002,,,,,0.530899763,0.171056047,0.847947955,0.298237056,0.55776453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00154408,,,,12.35067081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44450441,0.144641846,,,,,,,,,,,,,,,,,1156.950317,,,,,,,,,,,,0.0014032,,,,,11.22381115,,,
22,115,15/12/1994,S10,,,,376.1634827,,253.0493011,527.6236572,2568.422607,376.1634827,253.0493011,527.6236572,2568.422607,2944.586182,,903.7871704,3725.259033,3472.209961,,,,,,,2944.586182,,,,,903.7871704,3725.259033,,3472.209961,,,,,,,,,,,,,,,,,,,,,,,,,,,1245.875,,360.7619934,,1323.774048,7893.119141,1245.875,360.7619934,1323.774048,7893.119141,9138.993164,2569.648926,10823.5293,10462.7666,,,,,,9138.993164,,,,2569.648926,10823.5293,10462.7666,,,,,,,,,,,,5.940030098,,,,112.5808029,,,,,0.301927,0.701430023,0.398575008,0.325400203,0.301927,0.701430023,0.398575008,0.325400203,0.3222,0.351716012,0.344182014,0.331862986,,,,,,0.3222,,,,0.351716012,0.344182014,0.331862986,0.0057,0.0044,0.0097,,,0.0045,0.0057,0.0044,0.0097,0.0045,0.0046533,,0.00535088,,,,,,0.0046533,,,,0.00535088,,0.134453803,,,7.126049995,,,,7.126049995,2.144131899,1.113417029,5.117949009,11.55790234,2.144131899,1.113417029,5.117949009,11.55790234,13.702034,,19.9333992,,,,,,13.702034,,,,19.9333992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,115,27/02/1995,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1363.657227,,,,,,,,,,,0.513765395,0.161699995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00669411,,,,56.45313263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.381542474,0.120084807,,,,,,,,,,,,,,,,,1012.70575,,,,,,,,,,,,0.00584445,,,,,49.28773499,,,
22,115,27/02/1995,S12,,,,320.9515686,,492.0802002,359.8829956,2626.769531,256.6881714,492.0802002,328.6255493,2626.769531,2883.457764,,585.3137207,3704.163574,3212.083252,,64.26339722,0,31.25740051,0,64.26339722,2947.720947,,95.52079773,95.52079773,95.52079773,680.8345337,3799.684326,,3307.604004,,,,,,,,,,,,,,,,,,,,,,,,,,,1615.682983,,928.9630127,,1041.130981,8345.96875,1194.516968,663.8839722,928.9630127,8345.96875,9540.486328,2123.47998,11133.33301,10469.44922,421.1657104,0,112.1676025,0,421.1659851,9961.652344,533.333313,533.3330078,533.3330078,2656.812988,11666.66699,11002.7832,,,,,,,,,,,,2.7981565,,,,77.75180054,,,,,0.198648006,0.529708982,0.345665008,0.314735115,0.214889005,0.741213977,0.353754997,0.314735115,0.302233994,0.275638998,0.332709014,0.306805015,0.152585,0,0.278667003,0,0.152585,0.295906991,0.179102004,0.179102004,0.179102004,0.256260008,0.325686991,0.300615013,0.00700011,0.0031,0.01126526,,,0.0041,0.0069,0.0031,0.0113,0.0041,0.00434926,,0.00479996,0.0074,0,0.0109,0,0.0074,0.00441577,,0.00854531,,0.00489411,,0,,,7,,,1.666666985,8.666669846,2.246697426,1.525449038,4.0541749,10.76975536,1.771148443,1.525449038,3.713469028,10.76975536,12.54090309,,17.7798214,0.475549102,0,0.340705991,0,0.475549012,13.01645279,,0.816254973,,18.59607506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,115,16/05/1995,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2266.537109,,,,,,,,,,,0.517820477,0.133584365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003790076,,,,64.30654144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.388457209,0.100211963,,,,,,,,,,,,,,,,,1700.30481,,,,,,,,,,,,0.003387743,,,,,57.48012543,,,
22,115,16/05/1995,S14,,,,413.6294556,,507.5404053,601.9068604,4355.61084,330.2969971,507.5404053,510.9578552,3749.587646,4079.884521,,841.2548828,5098.382813,4590.842285,,83.33239746,0,90.9489975,606.0230713,689.3555298,4769.240234,,174.2814941,780.3045044,780.3045044,1015.536316,5878.6875,,5371.146973,,,,,,,,,,,,,,,,,,,,,,,,,,,2892.920898,,699.1569824,,2083.236084,16888.78711,2218.010986,699.1569824,1727.817993,13679.7998,15897.81055,3945.829102,18324.78711,17625.63086,674.9102783,0,355.4177856,3208.988037,3883.897949,19781.71094,1030.328125,4239.315918,4239.315918,4976.157227,22564.10352,21864.94531,,,,,,,,,,,,5.819495201,,,,96.68430328,,,,,0.142979994,0.725932002,0.288928986,0.257899493,0.148916006,0.725932002,0.295724005,0.274096698,0.256632,0.213201001,0.278223008,0.260464013,0.123471998,0,0.255892992,0.188851997,0.177490994,0.241092995,0.169150993,0.184064001,0.184064001,0.204080001,0.260533005,0.245651007,0.00740073,0.0029,0.01242088,,,0.00333393,0.0073,0.0029,0.0123,0.003,0.00334812,,0.00420066,0.0078,0,0.0131,0.0054,0.00569012,0.00368664,,0.00655379,,0.004513,,0,,,6.427350044,,,2.119657993,8.547010422,3.06116128,1.471866965,7.476213932,14.52128696,2.411168098,1.471866965,6.284781933,11.24876308,13.65993118,,21.4165802,0.649993122,0,1.191431999,3.272525072,3.922518015,17.58244896,,5.113949776,,26.53053093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,115,18/07/1995,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2557.626953,,,,,,,,,,,0.505491972,0.137260169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000718791,,,,13.3935461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.392418563,0.10655646,,,,,,,,,,,,,,,,,1985.511841,,,,,,,,,,,,0.000875751,,,,,16.31824112,,,
22,115,18/07/1995,S15,,,,545.625061,,475.0708923,625.392334,,433.6391907,441.5592041,510.9549561,4080.629639,4514.269043,,944.5941772,5466.783203,5025.223633,,111.9859009,33.51164627,114.4373016,956.3660889,1068.352051,,,226.4232025,1216.301025,1182.789307,1171.017334,,,6208.013184,,,,,,,,,,,,,,,,,,,,,,,,,,0.891925991,2567.666016,,543.9609985,,1631.238037,18557.13672,1953.714966,505.6069946,1349.569946,13724.44238,15678.15723,3303.284912,17533.33398,17027.72656,613.9509277,38.35422134,281.6677856,3799.360107,4413.311035,21124.80078,895.6187134,4733.333008,4694.979004,4198.903809,23300,22756.03906,,,,,,,,,,,,5.305213451,,,,84.8302002,,,,,0.212497994,0.873354971,0.383385003,,0.221956,0.873326004,0.378605992,0.297325701,0.287934005,0.285955995,0.311794013,0.295120001,0.182402,0.873740971,0.406284988,0.251718014,0.242074996,,0.252811998,0.256965011,0.251926005,0.27888599,,0.272807002,0.00564891,,0.01148427,,,,0.0053,0.0028,0.0111,0.0019,0.0022266,,0.00310227,0.007,,0.0132,0.0029,0.00332977,,,,,,,1.333333254,,,5.666669846,,,1.666666985,7.333330154,3.082188606,,7.182172775,,2.29828763,1.236366034,5.671599865,7.753195763,10.05148411,,16.95944977,0.783900976,,1.51057303,2.773462057,3.557363033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,115,29/09/1995,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.4508362,323.4509583,2508.54126,,,2790.992188,605.9017944,3114.443115,0.767157018,0.190326259,,0.622714043,0.215895995,0.511100113,0.16245383,,,,,0.528967679,0.16489768,0.682629347,0.20317176,0.512027502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000337664,,,,5.214066982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.405368626,0.128846943,,,,,,,,,,,,,,,,,1989.598389,,,,,,,,,,,,0.000321443,,,,,4.963582516,,,
