ExpID,Treatment,Date,Amount,Method,Notes
901,5,3/11/1997,10,Drip or trickle,
901,5,13/11/1997,10,Drip or trickle,
901,5,16/11/1997,12,Drip or trickle,
901,5,24/11/1997,15,Drip or trickle,
901,5,27/11/1997,14,Drip or trickle,
901,5,30/11/1997,20,Drip or trickle,
901,5,4/12/1997,20,Drip or trickle,
901,5,10/12/1997,11,Drip or trickle,
901,5,14/12/1997,17,Drip or trickle,
901,5,19/12/1997,5,Drip or trickle,
901,5,20/12/1997,5,Drip or trickle,
901,5,21/12/1997,12,Drip or trickle,
901,5,25/12/1997,18,Drip or trickle,
901,5,28/12/1997,18,Drip or trickle,
901,5,3/1/1998,18,Drip or trickle,
901,5,6/1/1998,21,Drip or trickle,
901,5,9/1/1998,22,Drip or trickle,
901,5,16/01/1998,18,Drip or trickle,
901,5,19/01/1998,18,Drip or trickle,
901,5,23/01/1998,18,Drip or trickle,
901,5,26/01/1998,18,Drip or trickle,
901,5,30/01/1998,1,Drip or trickle,
901,5,31/01/1998,1,Drip or trickle,
901,5,1/2/1998,1,Drip or trickle,
901,5,2/2/1998,1,Drip or trickle,
901,5,3/2/1998,1,Drip or trickle,
901,5,4/2/1998,17,Drip or trickle,
901,5,7/2/1998,17,Drip or trickle,
901,5,8/2/1998,1,Drip or trickle,
901,5,12/2/1998,1,Drip or trickle,
901,5,13/02/1998,1,Drip or trickle,
901,5,16/02/1998,14,Drip or trickle,
901,5,19/02/1998,1,Drip or trickle,
901,5,20/02/1998,20,Drip or trickle,
901,5,23/02/1998,20,Drip or trickle,
901,5,28/02/1998,24,Drip or trickle,
901,5,3/3/1998,10,Drip or trickle,
901,5,6/3/1998,17,Drip or trickle,
901,5,9/3/1998,20,Drip or trickle,
901,5,12/3/1998,16,Drip or trickle,
901,5,15/03/1998,16,Drip or trickle,
901,5,18/03/1998,19,Drip or trickle,
901,5,22/03/1998,16,Drip or trickle,
901,5,25/03/1998,16,Drip or trickle,
901,5,28/03/1998,20,Drip or trickle,
901,5,31/03/1998,16,Drip or trickle,
901,5,4/4/1998,1,Drip or trickle,
901,5,5/4/1998,14,Drip or trickle,
901,5,8/4/1998,20,Drip or trickle,
901,5,11/4/1998,18,Drip or trickle,
901,5,20/04/1998,18,Drip or trickle,
901,5,23/04/1998,11,Drip or trickle,
901,5,30/04/1998,11,Drip or trickle,
901,5,20/06/1998,11,Drip or trickle,
901,5,22/06/1998,5,Drip or trickle,
901,5,23/06/1998,9,Drip or trickle,
901,5,25/06/1998,1,Drip or trickle,
901,5,27/06/1998,1,Drip or trickle,
901,5,28/06/1998,1,Drip or trickle,
901,5,29/06/1998,15,Drip or trickle,
901,5,3/7/1998,10,Drip or trickle,
901,5,7/7/1998,1,Drip or trickle,
901,5,8/7/1998,5,Drip or trickle,
901,6,21/08/1997,5,Drip or trickle,
901,6,24/08/1997,5,Drip or trickle,
901,6,28/08/1997,2,Drip or trickle,
901,6,30/08/1997,5,Drip or trickle,
901,6,2/9/1997,5,Drip or trickle,
901,6,5/9/1997,5,Drip or trickle,
901,6,8/9/1997,10,Drip or trickle,
901,6,11/9/1997,6,Drip or trickle,
901,6,14/09/1997,6,Drip or trickle,
901,6,17/09/1997,6,Drip or trickle,
901,6,20/09/1997,6,Drip or trickle,
901,6,29/09/1997,1,Drip or trickle,
901,6,3/10/1997,8,Drip or trickle,
901,6,6/10/1997,9,Drip or trickle,
901,6,13/10/1997,8,Drip or trickle,
901,6,16/10/1997,12,Drip or trickle,
901,6,19/10/1997,12,Drip or trickle,
901,6,24/10/1997,9,Drip or trickle,
901,6,27/10/1997,11,Drip or trickle,
901,6,31/10/1997,11,Drip or trickle,
901,6,3/11/1997,10,Drip or trickle,
901,6,13/11/1997,10,Drip or trickle,
901,6,16/11/1997,12,Drip or trickle,
901,6,24/11/1997,15,Drip or trickle,
901,6,27/11/1997,14,Drip or trickle,
901,6,30/11/1997,20,Drip or trickle,
901,6,4/12/1997,20,Drip or trickle,
901,6,10/12/1997,11,Drip or trickle,
901,6,14/12/1997,17,Drip or trickle,
901,6,19/12/1997,5,Drip or trickle,
901,6,20/12/1997,5,Drip or trickle,
901,6,21/12/1997,12,Drip or trickle,
901,6,25/12/1997,18,Drip or trickle,
901,6,28/12/1997,18,Drip or trickle,
901,6,3/1/1998,18,Drip or trickle,
901,6,6/1/1998,21,Drip or trickle,
901,6,9/1/1998,22,Drip or trickle,
901,6,16/01/1998,18,Drip or trickle,
901,6,19/01/1998,18,Drip or trickle,
901,6,23/01/1998,18,Drip or trickle,
901,6,26/01/1998,18,Drip or trickle,
901,6,30/01/1998,1,Drip or trickle,
901,6,31/01/1998,1,Drip or trickle,
901,6,1/2/1998,1,Drip or trickle,
901,6,2/2/1998,1,Drip or trickle,
901,6,3/2/1998,1,Drip or trickle,
901,6,4/2/1998,17,Drip or trickle,
901,6,7/2/1998,17,Drip or trickle,
901,6,8/2/1998,1,Drip or trickle,
901,6,12/2/1998,1,Drip or trickle,
901,6,13/02/1998,1,Drip or trickle,
901,6,16/02/1998,14,Drip or trickle,
901,6,19/02/1998,1,Drip or trickle,
901,6,20/02/1998,20,Drip or trickle,
901,6,23/02/1998,20,Drip or trickle,
901,6,28/02/1998,24,Drip or trickle,
901,6,3/3/1998,10,Drip or trickle,
901,6,6/3/1998,17,Drip or trickle,
901,6,9/3/1998,20,Drip or trickle,
901,6,12/3/1998,16,Drip or trickle,
901,6,15/03/1998,16,Drip or trickle,
901,6,18/03/1998,19,Drip or trickle,
901,6,22/03/1998,16,Drip or trickle,
901,6,25/03/1998,16,Drip or trickle,
901,6,28/03/1998,20,Drip or trickle,
901,6,31/03/1998,16,Drip or trickle,
901,6,4/4/1998,1,Drip or trickle,
901,6,5/4/1998,14,Drip or trickle,
901,6,8/4/1998,20,Drip or trickle,
901,6,11/4/1998,18,Drip or trickle,
901,6,20/04/1998,18,Drip or trickle,
901,6,23/04/1998,11,Drip or trickle,
901,6,30/04/1998,11,Drip or trickle,
901,6,20/06/1998,11,Drip or trickle,
901,6,22/06/1998,5,Drip or trickle,
901,6,23/06/1998,9,Drip or trickle,
901,6,25/06/1998,1,Drip or trickle,
901,6,27/06/1998,1,Drip or trickle,
901,6,28/06/1998,1,Drip or trickle,
901,6,29/06/1998,15,Drip or trickle,
901,6,3/7/1998,10,Drip or trickle,
901,6,7/7/1998,1,Drip or trickle,
901,6,8/7/1998,5,Drip or trickle,
901,7,21/08/1997,1,Drip or trickle,
901,7,22/08/1997,1,Drip or trickle,
901,7,23/08/1997,1,Drip or trickle,
901,7,24/08/1997,1,Drip or trickle,
901,7,25/08/1997,1,Drip or trickle,
901,7,26/08/1997,1,Drip or trickle,
901,7,28/08/1997,2,Drip or trickle,
901,7,29/08/1997,1,Drip or trickle,
901,7,30/08/1997,1,Drip or trickle,
901,7,31/08/1997,1,Drip or trickle,
901,7,1/9/1997,1,Drip or trickle,
901,7,2/9/1997,1,Drip or trickle,
901,7,3/9/1997,1,Drip or trickle,
901,7,4/9/1997,1,Drip or trickle,
901,7,5/9/1997,1,Drip or trickle,
901,7,6/9/1997,1,Drip or trickle,
901,7,7/9/1997,1,Drip or trickle,
901,7,8/9/1997,3,Drip or trickle,
901,7,9/9/1997,2,Drip or trickle,
901,7,10/9/1997,2,Drip or trickle,
901,7,11/9/1997,2,Drip or trickle,
901,7,12/9/1997,1,Drip or trickle,
901,7,13/09/1997,1,Drip or trickle,
901,7,14/09/1997,1,Drip or trickle,
901,7,15/09/1997,3,Drip or trickle,
901,7,16/09/1997,2,Drip or trickle,
901,7,17/09/1997,2,Drip or trickle,
901,7,18/09/1997,2,Drip or trickle,
901,7,19/09/1997,1,Drip or trickle,
901,7,20/09/1997,2,Drip or trickle,
901,7,21/09/1997,2,Drip or trickle,
901,7,29/09/1997,1,Drip or trickle,
901,7,3/10/1997,2,Drip or trickle,
901,7,4/10/1997,2,Drip or trickle,
901,7,5/10/1997,2,Drip or trickle,
901,7,6/10/1997,3,Drip or trickle,
901,7,7/10/1997,1,Drip or trickle,
901,7,13/10/1997,2,Drip or trickle,
901,7,14/10/1997,5,Drip or trickle,
901,7,15/10/1997,2,Drip or trickle,
901,7,16/10/1997,2,Drip or trickle,
901,7,17/10/1997,3,Drip or trickle,
901,7,18/10/1997,3,Drip or trickle,
901,7,19/10/1997,3,Drip or trickle,
901,7,20/10/1997,3,Drip or trickle,
901,7,24/10/1997,2,Drip or trickle,
901,7,25/10/1997,2,Drip or trickle,
901,7,26/10/1997,2,Drip or trickle,
901,7,27/10/1997,3,Drip or trickle,
901,7,28/10/1997,3,Drip or trickle,
901,7,29/10/1997,2,Drip or trickle,
901,7,31/10/1997,7,Drip or trickle,
901,7,1/11/1997,3,Drip or trickle,
901,7,2/11/1997,3,Drip or trickle,
901,7,3/11/1997,2,Drip or trickle,
901,7,4/11/1997,3,Drip or trickle,
901,7,5/11/1997,2,Drip or trickle,
901,7,13/11/1997,4,Drip or trickle,
901,7,14/11/1997,3,Drip or trickle,
901,7,15/11/1997,3,Drip or trickle,
901,7,16/11/1997,3,Drip or trickle,
901,7,17/11/1997,4,Drip or trickle,
901,7,18/11/1997,3,Drip or trickle,
901,7,24/11/1997,5,Drip or trickle,
901,7,25/11/1997,3,Drip or trickle,
901,7,26/11/1997,3,Drip or trickle,
901,7,27/11/1997,3,Drip or trickle,
901,7,30/11/1997,15,Drip or trickle,
901,7,1/12/1997,3,Drip or trickle,
901,7,2/12/1997,4,Drip or trickle,
901,7,4/12/1997,8,Drip or trickle,
901,7,5/12/1997,4,Drip or trickle,
901,7,6/12/1997,4,Drip or trickle,
901,7,7/12/1997,4,Drip or trickle,
901,7,8/12/1997,4,Drip or trickle,
901,7,9/12/1997,4,Drip or trickle,
901,7,10/12/1997,4,Drip or trickle,
901,7,14/12/1997,4,Drip or trickle,
901,7,19/12/1997,5,Drip or trickle,
901,7,20/12/1997,5,Drip or trickle,
901,7,21/12/1997,3,Drip or trickle,
901,7,22/12/1997,3,Drip or trickle,
901,7,23/12/1997,4,Drip or trickle,
901,7,24/12/1997,4,Drip or trickle,
901,7,25/12/1997,4,Drip or trickle,
901,7,26/12/1997,4,Drip or trickle,
901,7,27/12/1997,4,Drip or trickle,
901,7,28/12/1997,4,Drip or trickle,
901,7,1/1/1998,4,Drip or trickle,
901,7,2/1/1998,4,Drip or trickle,
901,7,3/1/1998,4,Drip or trickle,
901,7,4/1/1998,4,Drip or trickle,
901,7,5/1/1998,4,Drip or trickle,
901,7,6/1/1998,5,Drip or trickle,
901,7,8/1/1998,5,Drip or trickle,
901,7,9/1/1998,5,Drip or trickle,
901,7,10/1/1998,4,Drip or trickle,
901,7,14/01/1998,4,Drip or trickle,
901,7,15/01/1998,4,Drip or trickle,
901,7,16/01/1998,4,Drip or trickle,
901,7,17/01/1998,4,Drip or trickle,
901,7,18/01/1998,4,Drip or trickle,
901,7,19/01/1998,4,Drip or trickle,
901,7,20/01/1998,4,Drip or trickle,
901,7,21/01/1998,4,Drip or trickle,
901,7,22/01/1998,4,Drip or trickle,
901,7,23/01/1998,4,Drip or trickle,
901,7,24/01/1998,4,Drip or trickle,
901,7,25/01/1998,4,Drip or trickle,
901,7,26/01/1998,4,Drip or trickle,
901,7,27/01/1998,4,Drip or trickle,
901,7,28/01/1998,4,Drip or trickle,
901,7,30/01/1998,1,Drip or trickle,
901,7,31/01/1998,1,Drip or trickle,
901,7,1/2/1998,1,Drip or trickle,
901,7,2/2/1998,1,Drip or trickle,
901,7,3/2/1998,1,Drip or trickle,
901,7,4/2/1998,4,Drip or trickle,
901,7,5/2/1998,4,Drip or trickle,
901,7,6/2/1998,4,Drip or trickle,
901,7,7/2/1998,4,Drip or trickle,
901,7,8/2/1998,1,Drip or trickle,
901,7,9/2/1998,6,Drip or trickle,
901,7,10/2/1998,4,Drip or trickle,
901,7,12/2/1998,1,Drip or trickle,
901,7,13/02/1998,1,Drip or trickle,
901,7,16/02/1998,4,Drip or trickle,
901,7,19/02/1998,1,Drip or trickle,
901,7,20/02/1998,5,Drip or trickle,
901,7,21/02/1998,5,Drip or trickle,
901,7,22/02/1998,5,Drip or trickle,
901,7,23/02/1998,5,Drip or trickle,
901,7,28/02/1998,6,Drip or trickle,
901,7,2/3/1998,5,Drip or trickle,
901,7,3/3/1998,3,Drip or trickle,
901,7,4/3/1998,5,Drip or trickle,
901,7,5/3/1998,4,Drip or trickle,
901,7,6/3/1998,5,Drip or trickle,
901,7,7/3/1998,5,Drip or trickle,
901,7,8/3/1998,5,Drip or trickle,
901,7,9/3/1998,7,Drip or trickle,
901,7,10/3/1998,3,Drip or trickle,
901,7,11/3/1998,3,Drip or trickle,
901,7,12/3/1998,5,Drip or trickle,
901,7,13/03/1998,5,Drip or trickle,
901,7,14/03/1998,5,Drip or trickle,
901,7,15/03/1998,2,Drip or trickle,
901,7,16/03/1998,6,Drip or trickle,
901,7,17/03/1998,4,Drip or trickle,
901,7,18/03/1998,5,Drip or trickle,
901,7,19/03/1998,5,Drip or trickle,
901,7,21/03/1998,5,Drip or trickle,
901,7,22/03/1998,3,Drip or trickle,
901,7,23/03/1998,4,Drip or trickle,
901,7,24/03/1998,4,Drip or trickle,
901,7,25/03/1998,5,Drip or trickle,
901,7,26/03/1998,7,Drip or trickle,
901,7,27/03/1998,4,Drip or trickle,
901,7,28/03/1998,4,Drip or trickle,
901,7,29/03/1998,4,Drip or trickle,
901,7,30/03/1998,4,Drip or trickle,
901,7,31/03/1998,4,Drip or trickle,
901,7,1/4/1998,4,Drip or trickle,
901,7,2/4/1998,5,Drip or trickle,
901,7,4/4/1998,1,Drip or trickle,
901,7,5/4/1998,3,Drip or trickle,
901,7,6/4/1998,6,Drip or trickle,
901,7,7/4/1998,6,Drip or trickle,
901,7,8/4/1998,3,Drip or trickle,
901,7,9/4/1998,4,Drip or trickle,
901,7,10/4/1998,4,Drip or trickle,
901,7,11/4/1998,6,Drip or trickle,
901,7,20/04/1998,6,Drip or trickle,
901,7,21/04/1998,4,Drip or trickle,
901,7,22/04/1998,4,Drip or trickle,
901,7,23/04/1998,2,Drip or trickle,
901,7,30/04/1998,2,Drip or trickle,
901,7,20/06/1998,2,Drip or trickle,
901,7,22/06/1998,5,Drip or trickle,
901,7,23/06/1998,2,Drip or trickle,
901,7,24/06/1998,3,Drip or trickle,
901,7,25/06/1998,1,Drip or trickle,
901,7,26/06/1998,4,Drip or trickle,
901,7,27/06/1998,1,Drip or trickle,
901,7,28/06/1998,1,Drip or trickle,
901,7,29/06/1998,4,Drip or trickle,
901,7,2/7/1998,3,Drip or trickle,
901,7,3/7/1998,3,Drip or trickle,
901,7,4/7/1998,3,Drip or trickle,
901,7,7/7/1998,1,Drip or trickle,
901,7,8/7/1998,5,Drip or trickle,
901,8,21/08/1997,1,Drip or trickle,
901,8,22/08/1997,1,Drip or trickle,
901,8,23/08/1997,1,Drip or trickle,
901,8,24/08/1997,1,Drip or trickle,
901,8,25/08/1997,1,Drip or trickle,
901,8,26/08/1997,1,Drip or trickle,
901,8,28/08/1997,2,Drip or trickle,
901,8,29/08/1997,1,Drip or trickle,
901,8,30/08/1997,1,Drip or trickle,
901,8,31/08/1997,1,Drip or trickle,
901,8,1/9/1997,1,Drip or trickle,
901,8,2/9/1997,1,Drip or trickle,
901,8,3/9/1997,1,Drip or trickle,
901,8,4/9/1997,1,Drip or trickle,
901,8,5/9/1997,1,Drip or trickle,
901,8,6/9/1997,1,Drip or trickle,
901,8,7/9/1997,1,Drip or trickle,
901,8,8/9/1997,3,Drip or trickle,
901,8,9/9/1997,2,Drip or trickle,
901,8,10/9/1997,2,Drip or trickle,
901,8,11/9/1997,2,Drip or trickle,
901,8,12/9/1997,1,Drip or trickle,
901,8,13/09/1997,1,Drip or trickle,
901,8,14/09/1997,1,Drip or trickle,
901,8,15/09/1997,3,Drip or trickle,
901,8,16/09/1997,2,Drip or trickle,
901,8,17/09/1997,2,Drip or trickle,
901,8,18/09/1997,2,Drip or trickle,
901,8,19/09/1997,1,Drip or trickle,
901,8,20/09/1997,2,Drip or trickle,
901,8,21/09/1997,2,Drip or trickle,
901,8,29/09/1997,1,Drip or trickle,
901,8,3/10/1997,2,Drip or trickle,
901,8,4/10/1997,2,Drip or trickle,
901,8,5/10/1997,2,Drip or trickle,
901,8,6/10/1997,3,Drip or trickle,
901,8,7/10/1997,1,Drip or trickle,
901,8,13/10/1997,2,Drip or trickle,
901,8,14/10/1997,5,Drip or trickle,
901,8,15/10/1997,2,Drip or trickle,
901,8,16/10/1997,2,Drip or trickle,
901,8,17/10/1997,3,Drip or trickle,
901,8,18/10/1997,3,Drip or trickle,
901,8,19/10/1997,3,Drip or trickle,
901,8,20/10/1997,3,Drip or trickle,
901,8,24/10/1997,2,Drip or trickle,
901,8,25/10/1997,2,Drip or trickle,
901,8,26/10/1997,2,Drip or trickle,
901,8,27/10/1997,3,Drip or trickle,
901,8,28/10/1997,3,Drip or trickle,
901,8,29/10/1997,2,Drip or trickle,
901,8,31/10/1997,7,Drip or trickle,
901,8,1/11/1997,3,Drip or trickle,
901,8,2/11/1997,3,Drip or trickle,
901,8,3/11/1997,2,Drip or trickle,
901,8,4/11/1997,3,Drip or trickle,
901,8,5/11/1997,2,Drip or trickle,
901,8,13/11/1997,4,Drip or trickle,
901,8,14/11/1997,3,Drip or trickle,
901,8,15/11/1997,3,Drip or trickle,
901,8,16/11/1997,3,Drip or trickle,
901,8,17/11/1997,4,Drip or trickle,
901,8,18/11/1997,3,Drip or trickle,
901,8,24/11/1997,5,Drip or trickle,
901,8,25/11/1997,3,Drip or trickle,
901,8,26/11/1997,3,Drip or trickle,
901,8,27/11/1997,3,Drip or trickle,
901,8,30/11/1997,15,Drip or trickle,
901,8,1/12/1997,3,Drip or trickle,
901,8,2/12/1997,4,Drip or trickle,
901,8,4/12/1997,8,Drip or trickle,
901,8,5/12/1997,4,Drip or trickle,
901,8,6/12/1997,4,Drip or trickle,
901,8,7/12/1997,4,Drip or trickle,
901,8,8/12/1997,4,Drip or trickle,
901,8,9/12/1997,4,Drip or trickle,
901,8,10/12/1997,4,Drip or trickle,
901,8,14/12/1997,4,Drip or trickle,
901,8,19/12/1997,5,Drip or trickle,
901,8,20/12/1997,5,Drip or trickle,
901,8,21/12/1997,3,Drip or trickle,
901,8,22/12/1997,3,Drip or trickle,
901,8,23/12/1997,4,Drip or trickle,
901,8,24/12/1997,4,Drip or trickle,
901,8,25/12/1997,4,Drip or trickle,
901,8,26/12/1997,4,Drip or trickle,
901,8,27/12/1997,4,Drip or trickle,
901,8,28/12/1997,4,Drip or trickle,
901,8,1/1/1998,4,Drip or trickle,
901,8,2/1/1998,4,Drip or trickle,
901,8,3/1/1998,4,Drip or trickle,
901,8,4/1/1998,4,Drip or trickle,
901,8,5/1/1998,4,Drip or trickle,
901,8,6/1/1998,5,Drip or trickle,
901,8,8/1/1998,5,Drip or trickle,
901,8,9/1/1998,5,Drip or trickle,
901,8,10/1/1998,4,Drip or trickle,
901,8,14/01/1998,4,Drip or trickle,
901,8,15/01/1998,4,Drip or trickle,
901,8,16/01/1998,4,Drip or trickle,
901,8,17/01/1998,4,Drip or trickle,
901,8,18/01/1998,4,Drip or trickle,
901,8,19/01/1998,4,Drip or trickle,
901,8,20/01/1998,4,Drip or trickle,
901,8,21/01/1998,4,Drip or trickle,
901,8,22/01/1998,4,Drip or trickle,
901,8,23/01/1998,4,Drip or trickle,
901,8,24/01/1998,4,Drip or trickle,
901,8,25/01/1998,4,Drip or trickle,
901,8,26/01/1998,4,Drip or trickle,
901,8,27/01/1998,4,Drip or trickle,
901,8,28/01/1998,4,Drip or trickle,
901,8,30/01/1998,1,Drip or trickle,
901,8,31/01/1998,1,Drip or trickle,
901,8,1/2/1998,1,Drip or trickle,
901,8,2/2/1998,1,Drip or trickle,
901,8,3/2/1998,1,Drip or trickle,
901,8,4/2/1998,4,Drip or trickle,
901,8,5/2/1998,4,Drip or trickle,
901,8,6/2/1998,4,Drip or trickle,
901,8,7/2/1998,4,Drip or trickle,
901,8,8/2/1998,1,Drip or trickle,
901,8,9/2/1998,6,Drip or trickle,
901,8,10/2/1998,4,Drip or trickle,
901,8,12/2/1998,1,Drip or trickle,
901,8,13/02/1998,1,Drip or trickle,
901,8,16/02/1998,4,Drip or trickle,
901,8,19/02/1998,1,Drip or trickle,
901,8,20/02/1998,5,Drip or trickle,
901,8,21/02/1998,5,Drip or trickle,
901,8,22/02/1998,5,Drip or trickle,
901,8,23/02/1998,5,Drip or trickle,
901,8,28/02/1998,6,Drip or trickle,
901,8,2/3/1998,5,Drip or trickle,
901,8,3/3/1998,3,Drip or trickle,
901,8,4/3/1998,5,Drip or trickle,
901,8,5/3/1998,4,Drip or trickle,
901,8,6/3/1998,5,Drip or trickle,
901,8,7/3/1998,5,Drip or trickle,
901,8,8/3/1998,5,Drip or trickle,
901,8,9/3/1998,7,Drip or trickle,
901,8,10/3/1998,3,Drip or trickle,
901,8,11/3/1998,3,Drip or trickle,
901,8,12/3/1998,5,Drip or trickle,
901,8,13/03/1998,5,Drip or trickle,
901,8,14/03/1998,5,Drip or trickle,
901,8,15/03/1998,2,Drip or trickle,
901,8,16/03/1998,6,Drip or trickle,
901,8,17/03/1998,4,Drip or trickle,
901,8,18/03/1998,5,Drip or trickle,
901,8,19/03/1998,5,Drip or trickle,
901,8,21/03/1998,5,Drip or trickle,
901,8,22/03/1998,3,Drip or trickle,
901,8,23/03/1998,4,Drip or trickle,
901,8,24/03/1998,4,Drip or trickle,
901,8,25/03/1998,5,Drip or trickle,
901,8,26/03/1998,7,Drip or trickle,
901,8,27/03/1998,4,Drip or trickle,
901,8,28/03/1998,4,Drip or trickle,
901,8,29/03/1998,4,Drip or trickle,
901,8,30/03/1998,4,Drip or trickle,
901,8,31/03/1998,4,Drip or trickle,
901,8,1/4/1998,4,Drip or trickle,
901,8,2/4/1998,5,Drip or trickle,
901,8,4/4/1998,1,Drip or trickle,
901,8,5/4/1998,3,Drip or trickle,
901,8,6/4/1998,6,Drip or trickle,
901,8,7/4/1998,6,Drip or trickle,
901,8,8/4/1998,3,Drip or trickle,
901,8,9/4/1998,4,Drip or trickle,
901,8,10/4/1998,4,Drip or trickle,
901,8,11/4/1998,6,Drip or trickle,
901,8,20/04/1998,6,Drip or trickle,
901,8,21/04/1998,4,Drip or trickle,
901,8,22/04/1998,4,Drip or trickle,
901,8,23/04/1998,2,Drip or trickle,
901,8,30/04/1998,2,Drip or trickle,
901,8,20/06/1998,2,Drip or trickle,
901,8,22/06/1998,5,Drip or trickle,
901,8,23/06/1998,2,Drip or trickle,
901,8,24/06/1998,3,Drip or trickle,
901,8,25/06/1998,1,Drip or trickle,
901,8,26/06/1998,4,Drip or trickle,
901,8,27/06/1998,1,Drip or trickle,
901,8,28/06/1998,1,Drip or trickle,
901,8,29/06/1998,4,Drip or trickle,
901,8,2/7/1998,3,Drip or trickle,
901,8,3/7/1998,3,Drip or trickle,
901,8,4/7/1998,3,Drip or trickle,
901,8,7/7/1998,1,Drip or trickle,
901,8,8/7/1998,5,Drip or trickle,
901,9,21/08/1997,4,Drip or trickle,
901,9,24/08/1997,4,Drip or trickle,
901,9,28/08/1997,2,Drip or trickle,
901,9,30/08/1997,4,Drip or trickle,
901,9,2/9/1997,4,Drip or trickle,
901,9,5/9/1997,4,Drip or trickle,
901,9,8/9/1997,8,Drip or trickle,
901,9,11/9/1997,5,Drip or trickle,
901,9,14/09/1997,5,Drip or trickle,
901,9,17/09/1997,5,Drip or trickle,
901,9,20/09/1997,5,Drip or trickle,
901,9,29/09/1997,1,Drip or trickle,
901,9,3/10/1997,3,Drip or trickle,
901,9,6/10/1997,7,Drip or trickle,
901,9,13/10/1997,7,Drip or trickle,
901,9,16/10/1997,10,Drip or trickle,
901,9,19/10/1997,10,Drip or trickle,
901,9,24/10/1997,7,Drip or trickle,
901,9,27/10/1997,9,Drip or trickle,
901,9,31/10/1997,9,Drip or trickle,
901,9,3/11/1997,8,Drip or trickle,
901,9,13/11/1997,8,Drip or trickle,
901,9,16/11/1997,8,Drip or trickle,
901,9,24/11/1997,10,Drip or trickle,
901,9,27/11/1997,10,Drip or trickle,
901,9,30/11/1997,15,Drip or trickle,
901,9,4/12/1997,15,Drip or trickle,
901,9,10/12/1997,9,Drip or trickle,
901,9,14/12/1997,13,Drip or trickle,
901,9,19/12/1997,5,Drip or trickle,
901,9,20/12/1997,5,Drip or trickle,
901,9,21/12/1997,9,Drip or trickle,
901,9,25/12/1997,13,Drip or trickle,
901,9,28/12/1997,13,Drip or trickle,
901,9,3/1/1998,13,Drip or trickle,
901,9,6/1/1998,17,Drip or trickle,
901,9,9/1/1998,18,Drip or trickle,
901,9,16/01/1998,13,Drip or trickle,
901,9,19/01/1998,13,Drip or trickle,
901,9,23/01/1998,13,Drip or trickle,
901,9,26/01/1998,13,Drip or trickle,
901,9,30/01/1998,1,Drip or trickle,
901,9,31/01/1998,1,Drip or trickle,
901,9,1/2/1998,1,Drip or trickle,
901,9,2/2/1998,1,Drip or trickle,
901,9,3/2/1998,1,Drip or trickle,
901,9,4/2/1998,14,Drip or trickle,
901,9,7/2/1998,14,Drip or trickle,
901,9,8/2/1998,1,Drip or trickle,
901,9,12/2/1998,1,Drip or trickle,
901,9,13/02/1998,1,Drip or trickle,
901,9,16/02/1998,11,Drip or trickle,
901,9,19/02/1998,1,Drip or trickle,
901,9,20/02/1998,16,Drip or trickle,
901,9,23/02/1998,16,Drip or trickle,
901,9,28/02/1998,19,Drip or trickle,
901,9,3/3/1998,8,Drip or trickle,
901,9,6/3/1998,14,Drip or trickle,
901,9,9/3/1998,16,Drip or trickle,
901,9,12/3/1998,13,Drip or trickle,
901,9,15/03/1998,13,Drip or trickle,
901,9,18/03/1998,15,Drip or trickle,
901,9,22/03/1998,13,Drip or trickle,
901,9,25/03/1998,13,Drip or trickle,
901,9,28/03/1998,16,Drip or trickle,
901,9,31/03/1998,13,Drip or trickle,
901,9,4/4/1998,1,Drip or trickle,
901,9,5/4/1998,11,Drip or trickle,
901,9,8/4/1998,16,Drip or trickle,
901,9,11/4/1998,14,Drip or trickle,
901,9,20/04/1998,14,Drip or trickle,
901,9,23/04/1998,9,Drip or trickle,
901,9,30/04/1998,9,Drip or trickle,
901,9,20/06/1998,9,Drip or trickle,
901,9,22/06/1998,5,Drip or trickle,
901,9,23/06/1998,7,Drip or trickle,
901,9,25/06/1998,1,Drip or trickle,
901,9,27/06/1998,1,Drip or trickle,
901,9,28/06/1998,1,Drip or trickle,
901,9,29/06/1998,12,Drip or trickle,
901,9,3/7/1998,8,Drip or trickle,
901,9,7/7/1998,1,Drip or trickle,
901,9,8/7/1998,5,Drip or trickle,
902,1,29/01/1999,4,Drip or trickle,
902,1,30/01/1999,4,Drip or trickle,
902,1,31/01/1999,4,Drip or trickle,
902,10,29/01/1999,1,Drip or trickle,
902,10,30/01/1999,1,Drip or trickle,
902,10,31/01/1999,1,Drip or trickle,
902,2,29/01/1999,4,Drip or trickle,
902,2,30/01/1999,4,Drip or trickle,
902,2,31/01/1999,4,Drip or trickle,
902,3,29/01/1999,3,Drip or trickle,
902,3,30/01/1999,3,Drip or trickle,
902,3,31/01/1999,3,Drip or trickle,
902,4,29/01/1999,3,Drip or trickle,
902,4,30/01/1999,3,Drip or trickle,
902,4,31/01/1999,3,Drip or trickle,
902,5,29/01/1999,2,Drip or trickle,
902,5,30/01/1999,2,Drip or trickle,
902,5,31/01/1999,2,Drip or trickle,
902,6,29/01/1999,2,Drip or trickle,
902,6,30/01/1999,2,Drip or trickle,
902,6,31/01/1999,2,Drip or trickle,
902,7,29/01/1999,2,Drip or trickle,
902,7,30/01/1999,2,Drip or trickle,
902,7,31/01/1999,2,Drip or trickle,
